employee_id,scale_code,score
101314,Papi_P,1.0
101315,Papi_P,5.0
101316,Papi_P,8.0
101317,Papi_P,5.0
101318,Papi_P,3.0
101319,Papi_P,4.0
101320,Papi_P,2.0
101321,Papi_P,9.0
101322,Papi_P,8.0
101323,Papi_P,5.0
101324,Papi_P,8.0
101325,Papi_P,2.0
101326,Papi_P,1.0
101327,Papi_P,4.0
101328,Papi_P,2.0
101329,Papi_P,5.0
101330,Papi_P,4.9920263805173395
101331,Papi_P,1.0
101332,Papi_P,3.0
101333,Papi_P,1.0
101334,Papi_P,4.0
101335,Papi_P,7.0
101336,Papi_P,2.0
101337,Papi_P,3.0
101338,Papi_P,2.0
101339,Papi_P,5.0
101340,Papi_P,3.0
101341,Papi_P,6.0
101342,Papi_P,1.0
101343,Papi_P,8.0
101344,Papi_P,3.0
101345,Papi_P,8.0
101346,Papi_P,9.0
101347,Papi_P,2.0
101348,Papi_P,3.0
101349,Papi_P,7.0
101350,Papi_P,2.0
101351,Papi_P,9.0
101352,Papi_P,5.0
101353,Papi_P,8.0
101354,Papi_P,2.0
101355,Papi_P,4.0
101356,Papi_P,3.0
101357,Papi_P,2.0
101358,Papi_P,2.0
101359,Papi_P,5.0
101360,Papi_P,6.0
101361,Papi_P,3.0
101362,Papi_P,2.0
101363,Papi_P,5.0
101364,Papi_P,1.0
101365,Papi_P,6.0
101366,Papi_P,8.0
101367,Papi_P,1.0
101368,Papi_P,1.0
101369,Papi_P,1.0
101370,Papi_P,2.0
101371,Papi_P,7.0
101372,Papi_P,4.0
101373,Papi_P,3.0
101374,Papi_P,1.0
101375,Papi_P,7.0
101376,Papi_P,8.0
101377,Papi_P,8.0
101378,Papi_P,5.0
101379,Papi_P,7.0
101380,Papi_P,3.0
101381,Papi_P,3.0
101382,Papi_P,1.0
101383,Papi_P,4.9920263805173395
101384,Papi_P,1.0
101385,Papi_P,4.0
101386,Papi_P,1.0
101387,Papi_P,1.0
101388,Papi_P,3.0
101389,Papi_P,6.0
101390,Papi_P,9.0
101391,Papi_P,3.0
101392,Papi_P,9.0
101393,Papi_P,7.0
101394,Papi_P,4.0
101395,Papi_P,9.0
101396,Papi_P,6.0
101397,Papi_P,9.0
101398,Papi_P,4.9920263805173395
101399,Papi_P,4.9920263805173395
101400,Papi_P,1.0
101401,Papi_P,9.0
101402,Papi_P,3.0
101403,Papi_P,4.0
101404,Papi_P,6.0
101405,Papi_P,9.0
101406,Papi_P,4.0
101407,Papi_P,2.0
101408,Papi_P,6.0
101409,Papi_P,3.0
101410,Papi_P,6.0
101411,Papi_P,8.0
101412,Papi_P,4.0
101413,Papi_P,2.0
101414,Papi_P,7.0
101415,Papi_P,4.9920263805173395
101416,Papi_P,1.0
101417,Papi_P,4.0
101418,Papi_P,4.0
101419,Papi_P,4.0
101420,Papi_P,3.0
101421,Papi_P,7.0
101422,Papi_P,3.0
101423,Papi_P,4.0
101424,Papi_P,9.0
101425,Papi_P,7.0
101426,Papi_P,4.9920263805173395
101427,Papi_P,4.9920263805173395
101428,Papi_P,8.0
101429,Papi_P,8.0
101430,Papi_P,8.0
101431,Papi_P,1.0
101432,Papi_P,9.0
101433,Papi_P,6.0
101434,Papi_P,3.0
101435,Papi_P,5.0
101436,Papi_P,9.0
101437,Papi_P,6.0
101438,Papi_P,6.0
101439,Papi_P,2.0
101440,Papi_P,9.0
101441,Papi_P,7.0
101442,Papi_P,3.0
101443,Papi_P,5.0
101444,Papi_P,3.0
101445,Papi_P,4.0
101446,Papi_P,5.0
101447,Papi_P,2.0
101448,Papi_P,1.0
101449,Papi_P,5.0
101450,Papi_P,2.0
101451,Papi_P,4.9920263805173395
101452,Papi_P,1.0
101453,Papi_P,9.0
101454,Papi_P,9.0
101455,Papi_P,5.0
101456,Papi_P,9.0
101457,Papi_P,4.0
101458,Papi_P,7.0
101459,Papi_P,8.0
101460,Papi_P,2.0
101461,Papi_P,4.0
101462,Papi_P,4.9920263805173395
101463,Papi_P,2.0
101464,Papi_P,7.0
101465,Papi_P,1.0
101466,Papi_P,5.0
101467,Papi_P,4.0
101468,Papi_P,3.0
101469,Papi_P,7.0
101470,Papi_P,8.0
101471,Papi_P,8.0
101472,Papi_P,4.0
101473,Papi_P,5.0
101474,Papi_P,8.0
101475,Papi_P,4.0
101476,Papi_P,4.0
101477,Papi_P,5.0
101478,Papi_P,3.0
101479,Papi_P,9.0
101480,Papi_P,1.0
101481,Papi_P,5.0
101482,Papi_P,8.0
101483,Papi_P,1.0
101484,Papi_P,2.0
101485,Papi_P,4.0
101486,Papi_P,5.0
101487,Papi_P,2.0
101488,Papi_P,1.0
101489,Papi_P,8.0
101490,Papi_P,3.0
101491,Papi_P,4.0
101492,Papi_P,5.0
101493,Papi_P,6.0
101494,Papi_P,2.0
101495,Papi_P,8.0
101496,Papi_P,8.0
101497,Papi_P,4.0
101498,Papi_P,4.9920263805173395
101499,Papi_P,4.0
101500,Papi_P,6.0
101501,Papi_P,4.0
101502,Papi_P,7.0
101503,Papi_P,5.0
101504,Papi_P,4.9920263805173395
101505,Papi_P,2.0
101506,Papi_P,3.0
101507,Papi_P,9.0
101508,Papi_P,9.0
101509,Papi_P,4.9920263805173395
101510,Papi_P,4.0
101511,Papi_P,7.0
101512,Papi_P,4.0
101513,Papi_P,7.0
101514,Papi_P,8.0
101515,Papi_P,2.0
101516,Papi_P,8.0
101517,Papi_P,8.0
101518,Papi_P,1.0
101519,Papi_P,2.0
101520,Papi_P,2.0
101521,Papi_P,4.9920263805173395
101522,Papi_P,5.0
101523,Papi_P,6.0
101524,Papi_P,2.0
101525,Papi_P,7.0
101526,Papi_P,1.0
101527,Papi_P,3.0
101528,Papi_P,4.0
101529,Papi_P,5.0
101530,Papi_P,3.0
101531,Papi_P,4.0
101532,Papi_P,9.0
101533,Papi_P,2.0
101534,Papi_P,2.0
101535,Papi_P,7.0
101536,Papi_P,2.0
101537,Papi_P,3.0
101538,Papi_P,2.0
101539,Papi_P,8.0
101540,Papi_P,9.0
101541,Papi_P,1.0
101542,Papi_P,3.0
101543,Papi_P,4.9920263805173395
101544,Papi_P,1.0
101545,Papi_P,2.0
101546,Papi_P,1.0
101547,Papi_P,8.0
101548,Papi_P,6.0
101549,Papi_P,7.0
101550,Papi_P,2.0
101551,Papi_P,1.0
101552,Papi_P,5.0
101553,Papi_P,3.0
101554,Papi_P,4.0
101555,Papi_P,6.0
101556,Papi_P,4.0
101557,Papi_P,4.0
101558,Papi_P,2.0
101559,Papi_P,2.0
101560,Papi_P,6.0
101561,Papi_P,2.0
101562,Papi_P,2.0
101563,Papi_P,1.0
101564,Papi_P,3.0
101565,Papi_P,4.0
101566,Papi_P,9.0
101567,Papi_P,3.0
101568,Papi_P,5.0
101569,Papi_P,4.0
101570,Papi_P,4.9920263805173395
101571,Papi_P,2.0
101572,Papi_P,9.0
101573,Papi_P,8.0
101574,Papi_P,3.0
101575,Papi_P,8.0
101576,Papi_P,9.0
101577,Papi_P,5.0
101578,Papi_P,7.0
101579,Papi_P,8.0
101580,Papi_P,4.0
101581,Papi_P,2.0
101582,Papi_P,4.0
101583,Papi_P,6.0
101584,Papi_P,6.0
101585,Papi_P,9.0
101586,Papi_P,7.0
101587,Papi_P,2.0
101588,Papi_P,4.0
101589,Papi_P,8.0
101590,Papi_P,6.0
101591,Papi_P,1.0
101592,Papi_P,8.0
101593,Papi_P,9.0
101594,Papi_P,3.0
101595,Papi_P,1.0
101596,Papi_P,5.0
101597,Papi_P,1.0
101598,Papi_P,3.0
101599,Papi_P,8.0
101600,Papi_P,7.0
101601,Papi_P,2.0
101602,Papi_P,9.0
101603,Papi_P,4.9920263805173395
101604,Papi_P,2.0
101605,Papi_P,2.0
101606,Papi_P,2.0
101607,Papi_P,6.0
101608,Papi_P,9.0
101609,Papi_P,5.0
101610,Papi_P,4.9920263805173395
101611,Papi_P,2.0
101612,Papi_P,9.0
101613,Papi_P,8.0
101614,Papi_P,2.0
101615,Papi_P,1.0
101616,Papi_P,1.0
101617,Papi_P,6.0
101618,Papi_P,4.0
101619,Papi_P,8.0
101620,Papi_P,3.0
101621,Papi_P,1.0
101622,Papi_P,8.0
101623,Papi_P,4.0
101624,Papi_P,9.0
101625,Papi_P,4.0
101626,Papi_P,7.0
101627,Papi_P,9.0
101628,Papi_P,2.0
101629,Papi_P,4.9920263805173395
101630,Papi_P,4.0
101631,Papi_P,7.0
101632,Papi_P,3.0
101633,Papi_P,8.0
101634,Papi_P,4.9920263805173395
101635,Papi_P,6.0
101636,Papi_P,7.0
101637,Papi_P,3.0
101638,Papi_P,9.0
101639,Papi_P,4.0
101640,Papi_P,5.0
101641,Papi_P,9.0
101642,Papi_P,4.0
101643,Papi_P,1.0
101644,Papi_P,9.0
101645,Papi_P,4.0
101646,Papi_P,7.0
101647,Papi_P,1.0
101648,Papi_P,9.0
101649,Papi_P,6.0
101650,Papi_P,3.0
101651,Papi_P,4.9920263805173395
101652,Papi_P,4.0
101653,Papi_P,8.0
101654,Papi_P,2.0
101655,Papi_P,2.0
101656,Papi_P,9.0
101657,Papi_P,9.0
101658,Papi_P,2.0
101659,Papi_P,6.0
101660,Papi_P,2.0
101661,Papi_P,1.0
101662,Papi_P,4.9920263805173395
101663,Papi_P,2.0
101664,Papi_P,4.0
101665,Papi_P,7.0
101666,Papi_P,5.0
101667,Papi_P,5.0
101668,Papi_P,8.0
101669,Papi_P,6.0
101670,Papi_P,4.9920263805173395
101671,Papi_P,8.0
101672,Papi_P,6.0
101673,Papi_P,6.0
101674,Papi_P,5.0
101675,Papi_P,4.0
101676,Papi_P,1.0
101677,Papi_P,1.0
101678,Papi_P,5.0
101679,Papi_P,9.0
101680,Papi_P,8.0
101681,Papi_P,3.0
101682,Papi_P,9.0
101683,Papi_P,3.0
101684,Papi_P,7.0
101685,Papi_P,3.0
101686,Papi_P,9.0
101687,Papi_P,4.0
101688,Papi_P,3.0
101689,Papi_P,8.0
101690,Papi_P,3.0
101691,Papi_P,4.9920263805173395
101692,Papi_P,6.0
101693,Papi_P,3.0
101694,Papi_P,9.0
101695,Papi_P,7.0
101696,Papi_P,4.0
101697,Papi_P,3.0
101698,Papi_P,2.0
101699,Papi_P,1.0
101700,Papi_P,1.0
101701,Papi_P,8.0
101702,Papi_P,3.0
101703,Papi_P,5.0
101704,Papi_P,9.0
101705,Papi_P,7.0
101706,Papi_P,2.0
101707,Papi_P,3.0
101708,Papi_P,6.0
101709,Papi_P,9.0
101710,Papi_P,1.0
101711,Papi_P,1.0
101712,Papi_P,7.0
101713,Papi_P,9.0
101714,Papi_P,3.0
101715,Papi_P,7.0
101716,Papi_P,2.0
101717,Papi_P,2.0
101718,Papi_P,4.0
101719,Papi_P,6.0
101720,Papi_P,8.0
101721,Papi_P,3.0
101722,Papi_P,9.0
101723,Papi_P,1.0
101724,Papi_P,1.0
101725,Papi_P,6.0
101726,Papi_P,2.0
101727,Papi_P,6.0
101728,Papi_P,3.0
101729,Papi_P,2.0
101730,Papi_P,1.0
101731,Papi_P,1.0
101732,Papi_P,9.0
101733,Papi_P,7.0
101734,Papi_P,5.0
101735,Papi_P,5.0
101736,Papi_P,2.0
101737,Papi_P,7.0
101738,Papi_P,2.0
101739,Papi_P,7.0
101740,Papi_P,5.0
101741,Papi_P,6.0
101742,Papi_P,4.9920263805173395
101743,Papi_P,2.0
101744,Papi_P,6.0
101745,Papi_P,2.0
101746,Papi_P,1.0
101747,Papi_P,5.0
101748,Papi_P,7.0
101749,Papi_P,7.0
101750,Papi_P,2.0
101751,Papi_P,4.0
101752,Papi_P,9.0
101753,Papi_P,5.0
101754,Papi_P,4.9920263805173395
101755,Papi_P,6.0
101756,Papi_P,3.0
101757,Papi_P,8.0
101758,Papi_P,4.9920263805173395
101759,Papi_P,4.9920263805173395
101760,Papi_P,5.0
101761,Papi_P,1.0
101762,Papi_P,5.0
101763,Papi_P,7.0
101764,Papi_P,1.0
101765,Papi_P,9.0
101766,Papi_P,4.9920263805173395
101767,Papi_P,4.0
101768,Papi_P,6.0
101769,Papi_P,7.0
101770,Papi_P,5.0
101771,Papi_P,4.0
101772,Papi_P,3.0
101773,Papi_P,5.0
101774,Papi_P,5.0
101775,Papi_P,6.0
101776,Papi_P,7.0
101777,Papi_P,1.0
101778,Papi_P,5.0
101779,Papi_P,2.0
101780,Papi_P,4.9920263805173395
101781,Papi_P,3.0
101782,Papi_P,1.0
101783,Papi_P,4.0
101784,Papi_P,5.0
101785,Papi_P,6.0
101786,Papi_P,7.0
101787,Papi_P,6.0
101788,Papi_P,2.0
101789,Papi_P,2.0
101790,Papi_P,2.0
101791,Papi_P,9.0
101792,Papi_P,4.0
101793,Papi_P,1.0
101794,Papi_P,8.0
101795,Papi_P,3.0
101796,Papi_P,5.0
101797,Papi_P,5.0
101798,Papi_P,7.0
101799,Papi_P,8.0
101800,Papi_P,4.9920263805173395
101801,Papi_P,8.0
101802,Papi_P,1.0
101803,Papi_P,4.0
101804,Papi_P,3.0
101805,Papi_P,2.0
101806,Papi_P,9.0
101807,Papi_P,3.0
101808,Papi_P,6.0
101809,Papi_P,2.0
101810,Papi_P,8.0
101811,Papi_P,2.0
101812,Papi_P,2.0
101813,Papi_P,7.0
101814,Papi_P,6.0
101815,Papi_P,8.0
101816,Papi_P,9.0
101817,Papi_P,4.9920263805173395
101818,Papi_P,9.0
101819,Papi_P,7.0
101820,Papi_P,9.0
101821,Papi_P,5.0
101822,Papi_P,4.9920263805173395
101823,Papi_P,1.0
101824,Papi_P,8.0
101825,Papi_P,4.0
101826,Papi_P,4.0
101827,Papi_P,1.0
101828,Papi_P,8.0
101829,Papi_P,4.0
101830,Papi_P,8.0
101831,Papi_P,3.0
101832,Papi_P,5.0
101833,Papi_P,1.0
101834,Papi_P,2.0
101835,Papi_P,1.0
101836,Papi_P,2.0
101837,Papi_P,4.9920263805173395
101838,Papi_P,9.0
101839,Papi_P,8.0
101840,Papi_P,7.0
101841,Papi_P,2.0
101842,Papi_P,3.0
101843,Papi_P,4.9920263805173395
101844,Papi_P,6.0
101845,Papi_P,5.0
101846,Papi_P,9.0
101847,Papi_P,5.0
101848,Papi_P,6.0
101849,Papi_P,9.0
101850,Papi_P,4.0
101851,Papi_P,5.0
101852,Papi_P,2.0
101853,Papi_P,9.0
101854,Papi_P,8.0
101855,Papi_P,9.0
101856,Papi_P,4.9920263805173395
101857,Papi_P,8.0
101858,Papi_P,7.0
101859,Papi_P,3.0
101860,Papi_P,6.0
101861,Papi_P,4.9920263805173395
101862,Papi_P,9.0
101863,Papi_P,4.9920263805173395
101864,Papi_P,9.0
101865,Papi_P,8.0
101866,Papi_P,9.0
101867,Papi_P,8.0
101868,Papi_P,7.0
101869,Papi_P,1.0
101870,Papi_P,3.0
101871,Papi_P,8.0
101872,Papi_P,2.0
101873,Papi_P,6.0
101874,Papi_P,1.0
101875,Papi_P,6.0
101876,Papi_P,8.0
101877,Papi_P,2.0
101878,Papi_P,5.0
101879,Papi_P,4.0
101880,Papi_P,7.0
101881,Papi_P,8.0
101882,Papi_P,9.0
101883,Papi_P,4.9920263805173395
101884,Papi_P,5.0
101885,Papi_P,7.0
101886,Papi_P,7.0
101887,Papi_P,1.0
101888,Papi_P,8.0
101889,Papi_P,8.0
101890,Papi_P,1.0
101891,Papi_P,7.0
101892,Papi_P,3.0
101893,Papi_P,6.0
101894,Papi_P,4.0
101895,Papi_P,5.0
101896,Papi_P,9.0
101897,Papi_P,9.0
101898,Papi_P,7.0
101899,Papi_P,9.0
101900,Papi_P,3.0
101901,Papi_P,7.0
101902,Papi_P,3.0
101903,Papi_P,1.0
101904,Papi_P,7.0
101905,Papi_P,3.0
101906,Papi_P,7.0
101907,Papi_P,3.0
101908,Papi_P,1.0
101909,Papi_P,1.0
101910,Papi_P,6.0
101911,Papi_P,1.0
101912,Papi_P,6.0
101913,Papi_P,1.0
101914,Papi_P,3.0
101915,Papi_P,4.0
101916,Papi_P,5.0
101917,Papi_P,6.0
101918,Papi_P,9.0
101919,Papi_P,1.0
101920,Papi_P,5.0
101921,Papi_P,1.0
101922,Papi_P,5.0
101923,Papi_P,6.0
101924,Papi_P,5.0
101925,Papi_P,9.0
101926,Papi_P,4.0
101927,Papi_P,6.0
101928,Papi_P,5.0
101929,Papi_P,9.0
101930,Papi_P,7.0
101931,Papi_P,8.0
101932,Papi_P,7.0
101933,Papi_P,6.0
101934,Papi_P,7.0
101935,Papi_P,4.0
101936,Papi_P,7.0
101937,Papi_P,1.0
101938,Papi_P,6.0
101939,Papi_P,6.0
101940,Papi_P,2.0
101941,Papi_P,8.0
101942,Papi_P,4.0
101943,Papi_P,4.0
101944,Papi_P,9.0
101945,Papi_P,9.0
101946,Papi_P,3.0
101947,Papi_P,9.0
101948,Papi_P,4.0
101949,Papi_P,1.0
101950,Papi_P,3.0
101951,Papi_P,6.0
101952,Papi_P,3.0
101953,Papi_P,7.0
101954,Papi_P,5.0
101955,Papi_P,7.0
101956,Papi_P,3.0
101957,Papi_P,9.0
101958,Papi_P,2.0
101959,Papi_P,4.0
101960,Papi_P,4.0
101961,Papi_P,1.0
101962,Papi_P,4.0
101963,Papi_P,8.0
101964,Papi_P,1.0
101965,Papi_P,8.0
101966,Papi_P,9.0
101967,Papi_P,9.0
101968,Papi_P,3.0
101969,Papi_P,2.0
101970,Papi_P,2.0
101971,Papi_P,8.0
101972,Papi_P,1.0
101973,Papi_P,7.0
101974,Papi_P,2.0
101975,Papi_P,4.9920263805173395
101976,Papi_P,2.0
101977,Papi_P,3.0
101978,Papi_P,1.0
101979,Papi_P,4.0
101980,Papi_P,3.0
101981,Papi_P,7.0
101982,Papi_P,1.0
101983,Papi_P,5.0
101984,Papi_P,8.0
101985,Papi_P,2.0
101986,Papi_P,5.0
101987,Papi_P,6.0
101988,Papi_P,5.0
101989,Papi_P,6.0
101990,Papi_P,2.0
101991,Papi_P,4.9920263805173395
101992,Papi_P,3.0
101993,Papi_P,7.0
101994,Papi_P,7.0
101995,Papi_P,6.0
101996,Papi_P,4.9920263805173395
101997,Papi_P,5.0
101998,Papi_P,9.0
101999,Papi_P,8.0
9129,Papi_P,3.0
9015,Papi_P,6.0
5237,Papi_P,2.0
2722,Papi_P,4.9920263805173395
3015,Papi_P,8.0
1942,Papi_P,5.0
2096,Papi_P,4.0
4177,Papi_P,3.0
9801,Papi_P,5.0
3452,Papi_P,4.0
100000,Papi_I,8.0
100001,Papi_I,4.0
100002,Papi_I,8.0
100003,Papi_I,8.0
100004,Papi_I,9.0
100005,Papi_I,4.9920263805173395
100006,Papi_I,3.0
100007,Papi_I,7.0
100008,Papi_I,7.0
100009,Papi_I,4.0
100010,Papi_I,7.0
100011,Papi_I,4.0
100012,Papi_I,5.0
100013,Papi_I,3.0
100014,Papi_I,7.0
100015,Papi_I,1.0
100016,Papi_I,1.0
100017,Papi_I,4.0
100018,Papi_I,1.0
100019,Papi_I,7.0
100020,Papi_I,1.0
100021,Papi_I,4.9920263805173395
100022,Papi_I,1.0
100023,Papi_I,3.0
100024,Papi_I,2.0
100025,Papi_I,3.0
100026,Papi_I,1.0
100027,Papi_I,6.0
100028,Papi_I,2.0
100029,Papi_I,4.9920263805173395
100030,Papi_I,4.0
100031,Papi_I,6.0
100032,Papi_I,5.0
100033,Papi_I,9.0
100034,Papi_I,4.9920263805173395
100035,Papi_I,4.9920263805173395
100036,Papi_I,1.0
100037,Papi_I,3.0
100038,Papi_I,5.0
100039,Papi_I,9.0
100040,Papi_I,8.0
100041,Papi_I,7.0
100042,Papi_I,2.0
100043,Papi_I,8.0
100044,Papi_I,5.0
100045,Papi_I,8.0
100046,Papi_I,1.0
100047,Papi_I,4.9920263805173395
100048,Papi_I,6.0
100049,Papi_I,4.0
100050,Papi_I,4.9920263805173395
100051,Papi_I,8.0
100052,Papi_I,1.0
100053,Papi_I,1.0
100054,Papi_I,8.0
100055,Papi_I,3.0
100056,Papi_I,7.0
100057,Papi_I,2.0
100058,Papi_I,9.0
100059,Papi_I,6.0
100060,Papi_I,9.0
100061,Papi_I,8.0
100062,Papi_I,6.0
100063,Papi_I,1.0
100064,Papi_I,8.0
100065,Papi_I,3.0
100066,Papi_I,3.0
100067,Papi_I,7.0
100068,Papi_I,6.0
100069,Papi_I,8.0
100070,Papi_I,4.0
100071,Papi_I,9.0
100072,Papi_I,6.0
100073,Papi_I,8.0
100074,Papi_I,4.0
100075,Papi_I,2.0
100076,Papi_I,5.0
100077,Papi_I,3.0
100078,Papi_I,4.0
100079,Papi_I,2.0
100080,Papi_I,6.0
100081,Papi_I,2.0
100082,Papi_I,7.0
100083,Papi_I,3.0
100084,Papi_I,4.0
100085,Papi_I,9.0
100086,Papi_I,4.0
100087,Papi_I,7.0
100088,Papi_I,4.0
100089,Papi_I,6.0
100090,Papi_I,1.0
100091,Papi_I,3.0
100092,Papi_I,8.0
100093,Papi_I,5.0
100094,Papi_I,7.0
100095,Papi_I,6.0
100096,Papi_I,5.0
100097,Papi_I,2.0
100098,Papi_I,4.0
100099,Papi_I,4.9920263805173395
100100,Papi_I,3.0
100101,Papi_I,4.9920263805173395
100102,Papi_I,6.0
100103,Papi_I,7.0
100104,Papi_I,9.0
100105,Papi_I,5.0
100106,Papi_I,4.0
100107,Papi_I,9.0
100108,Papi_I,9.0
100109,Papi_I,7.0
100110,Papi_I,1.0
100111,Papi_I,1.0
100112,Papi_I,8.0
100113,Papi_I,4.9920263805173395
100114,Papi_I,8.0
100115,Papi_I,5.0
100116,Papi_I,9.0
100117,Papi_I,7.0
100118,Papi_I,9.0
100119,Papi_I,4.0
100120,Papi_I,9.0
100121,Papi_I,9.0
100122,Papi_I,2.0
100123,Papi_I,3.0
100124,Papi_I,3.0
100125,Papi_I,5.0
100126,Papi_I,1.0
100127,Papi_I,6.0
100128,Papi_I,7.0
100129,Papi_I,8.0
100130,Papi_I,4.0
100131,Papi_I,8.0
100132,Papi_I,3.0
100133,Papi_I,7.0
100134,Papi_I,9.0
100135,Papi_I,9.0
100136,Papi_I,9.0
100137,Papi_I,7.0
100138,Papi_I,4.0
100139,Papi_I,4.0
100140,Papi_I,4.0
100141,Papi_I,7.0
100142,Papi_I,8.0
100143,Papi_I,4.9920263805173395
100144,Papi_I,5.0
100145,Papi_I,9.0
100146,Papi_I,1.0
100147,Papi_I,6.0
100148,Papi_I,1.0
100149,Papi_I,7.0
100150,Papi_I,4.0
100151,Papi_I,2.0
100152,Papi_I,2.0
100153,Papi_I,3.0
100154,Papi_I,3.0
100155,Papi_I,3.0
100156,Papi_I,6.0
100157,Papi_I,3.0
100158,Papi_I,4.9920263805173395
100159,Papi_I,6.0
100160,Papi_I,6.0
100161,Papi_I,1.0
100162,Papi_I,4.0
100163,Papi_I,2.0
100164,Papi_I,2.0
100165,Papi_I,4.0
100166,Papi_I,4.9920263805173395
100167,Papi_I,9.0
100168,Papi_I,5.0
100169,Papi_I,7.0
100170,Papi_I,3.0
100171,Papi_I,4.0
100172,Papi_I,9.0
100173,Papi_I,5.0
100174,Papi_I,5.0
100175,Papi_I,4.9920263805173395
100176,Papi_I,4.0
100177,Papi_I,2.0
100178,Papi_I,6.0
100179,Papi_I,4.0
100180,Papi_I,4.0
100181,Papi_I,8.0
100182,Papi_I,2.0
100183,Papi_I,2.0
100184,Papi_I,5.0
100185,Papi_I,4.9920263805173395
100186,Papi_I,3.0
100187,Papi_I,4.0
100188,Papi_I,7.0
100189,Papi_I,1.0
100190,Papi_I,8.0
100191,Papi_I,4.9920263805173395
100192,Papi_I,8.0
100193,Papi_I,7.0
100194,Papi_I,8.0
100195,Papi_I,4.9920263805173395
100196,Papi_I,7.0
100197,Papi_I,4.0
100198,Papi_I,7.0
100199,Papi_I,4.9920263805173395
100200,Papi_I,2.0
100201,Papi_I,8.0
100202,Papi_I,4.9920263805173395
100203,Papi_I,8.0
100204,Papi_I,9.0
100205,Papi_I,1.0
100206,Papi_I,8.0
100207,Papi_I,3.0
100208,Papi_I,9.0
100209,Papi_I,4.0
100210,Papi_I,6.0
100211,Papi_I,9.0
100212,Papi_I,8.0
100213,Papi_I,2.0
100214,Papi_I,3.0
100215,Papi_I,2.0
100216,Papi_I,5.0
100217,Papi_I,8.0
100218,Papi_I,1.0
100219,Papi_I,4.9920263805173395
100220,Papi_I,2.0
100221,Papi_I,3.0
100222,Papi_I,2.0
100223,Papi_I,4.0
100224,Papi_I,9.0
100225,Papi_I,6.0
100226,Papi_I,9.0
100227,Papi_I,3.0
100228,Papi_I,3.0
100229,Papi_I,6.0
100230,Papi_I,3.0
100231,Papi_I,5.0
100232,Papi_I,7.0
100233,Papi_I,4.0
100234,Papi_I,7.0
100235,Papi_I,8.0
100236,Papi_I,2.0
100237,Papi_I,4.0
100238,Papi_I,4.0
100239,Papi_I,4.9920263805173395
100240,Papi_I,6.0
100241,Papi_I,2.0
100242,Papi_I,6.0
100243,Papi_I,6.0
100244,Papi_I,7.0
100245,Papi_I,4.9920263805173395
100246,Papi_I,7.0
100247,Papi_I,4.0
100248,Papi_I,4.0
100249,Papi_I,2.0
100250,Papi_I,3.0
100251,Papi_I,7.0
100252,Papi_I,9.0
100253,Papi_I,3.0
100254,Papi_I,9.0
100255,Papi_I,7.0
100256,Papi_I,8.0
100257,Papi_I,2.0
100258,Papi_I,1.0
100259,Papi_I,1.0
100260,Papi_I,5.0
100261,Papi_I,3.0
100262,Papi_I,4.9920263805173395
100263,Papi_I,9.0
100264,Papi_I,3.0
100265,Papi_I,3.0
100266,Papi_I,8.0
100267,Papi_I,6.0
100268,Papi_I,9.0
100269,Papi_I,8.0
100270,Papi_I,4.9920263805173395
100271,Papi_I,1.0
100272,Papi_I,9.0
100273,Papi_I,2.0
100274,Papi_I,3.0
100275,Papi_I,3.0
100276,Papi_I,9.0
100277,Papi_I,7.0
100278,Papi_I,5.0
100279,Papi_I,5.0
100280,Papi_I,4.9920263805173395
100281,Papi_I,3.0
100282,Papi_I,3.0
100283,Papi_I,6.0
100284,Papi_I,7.0
100285,Papi_I,7.0
100286,Papi_I,4.9920263805173395
100287,Papi_I,3.0
100288,Papi_I,5.0
100289,Papi_I,4.9920263805173395
100290,Papi_I,4.9920263805173395
100291,Papi_I,5.0
100292,Papi_I,4.0
100293,Papi_I,4.0
100294,Papi_I,3.0
100295,Papi_I,7.0
100296,Papi_I,7.0
100297,Papi_I,9.0
100298,Papi_I,5.0
100299,Papi_I,1.0
100300,Papi_I,3.0
100301,Papi_I,1.0
100302,Papi_I,4.0
100303,Papi_I,1.0
100304,Papi_I,9.0
100305,Papi_I,7.0
100306,Papi_I,2.0
100307,Papi_I,7.0
100308,Papi_I,3.0
100309,Papi_I,2.0
100310,Papi_I,2.0
100311,Papi_I,1.0
100312,Papi_I,3.0
100313,Papi_I,8.0
100314,Papi_I,4.0
100315,Papi_I,2.0
100316,Papi_I,9.0
100317,Papi_I,4.9920263805173395
100318,Papi_I,9.0
100319,Papi_I,9.0
100320,Papi_I,7.0
100321,Papi_I,9.0
100322,Papi_I,4.9920263805173395
100323,Papi_I,7.0
100324,Papi_I,3.0
100325,Papi_I,9.0
100326,Papi_I,8.0
100327,Papi_I,7.0
100328,Papi_I,6.0
100329,Papi_I,2.0
100330,Papi_I,4.0
100331,Papi_I,5.0
100332,Papi_I,7.0
100333,Papi_I,7.0
100334,Papi_I,2.0
100335,Papi_I,1.0
100336,Papi_I,2.0
100337,Papi_I,5.0
100338,Papi_I,4.9920263805173395
100339,Papi_I,4.9920263805173395
100340,Papi_I,9.0
100341,Papi_I,9.0
100342,Papi_I,6.0
100343,Papi_I,6.0
100344,Papi_I,4.0
100345,Papi_I,3.0
100346,Papi_I,6.0
100347,Papi_I,9.0
100348,Papi_I,2.0
100349,Papi_I,7.0
100350,Papi_I,4.0
