employee_id,score,pillar_code,year
101246,4.0,CEX,2022
101247,4.0,CEX,2022
101248,3.0,CEX,2022
101249,3.0,CEX,2022
101250,4.0,CEX,2022
101251,1.0,CEX,2022
101252,3.0,CEX,2022
101253,3.0,CEX,2022
101254,1.0,CEX,2022
101255,4.0,CEX,2022
101256,4.0,CEX,2022
101257,3.3028793097682505,CEX,2022
101258,3.0,CEX,2022
101259,3.0,CEX,2022
101260,3.0,CEX,2022
101261,2.0,CEX,2022
101262,3.0,CEX,2022
101263,5.0,CEX,2022
101264,3.0,CEX,2022
101265,4.0,CEX,2022
101266,3.3028793097682505,CEX,2022
101267,2.0,CEX,2022
101268,3.0,CEX,2022
101269,3.0,CEX,2022
101270,1.0,CEX,2022
101271,3.3028793097682505,CEX,2022
101272,4.0,CEX,2022
101273,3.0,CEX,2022
101274,5.0,CEX,2022
101275,4.0,CEX,2022
101276,2.0,CEX,2022
101277,5.0,CEX,2022
101278,4.0,CEX,2022
101279,3.0,CEX,2022
101280,4.0,CEX,2022
101281,3.3028793097682505,CEX,2022
101282,1.0,CEX,2022
101283,5.0,CEX,2022
101284,4.0,CEX,2022
101285,2.0,CEX,2022
101286,1.0,CEX,2022
101287,5.0,CEX,2022
101288,2.0,CEX,2022
101289,3.3028793097682505,CEX,2022
101290,2.0,CEX,2022
101291,5.0,CEX,2022
101292,2.0,CEX,2022
101293,2.0,CEX,2022
101294,1.0,CEX,2022
101295,1.0,CEX,2022
101296,2.0,CEX,2022
101297,3.0,CEX,2022
101298,4.0,CEX,2022
101299,4.0,CEX,2022
101300,4.0,CEX,2022
101301,4.0,CEX,2022
101302,2.0,CEX,2022
101303,3.0,CEX,2022
101304,3.0,CEX,2022
101305,4.0,CEX,2022
101306,3.0,CEX,2022
101307,3.0,CEX,2022
101308,1.0,CEX,2022
101309,3.0,CEX,2022
101310,4.0,CEX,2022
101311,1.0,CEX,2022
101312,3.3028793097682505,CEX,2022
101313,4.0,CEX,2022
101314,4.0,CEX,2022
101315,2.0,CEX,2022
101316,3.3028793097682505,CEX,2022
101317,3.0,CEX,2022
101318,4.0,CEX,2022
101319,4.0,CEX,2022
101320,3.0,CEX,2022
101321,4.0,CEX,2022
101322,4.0,CEX,2022
101323,3.0,CEX,2022
101324,3.3028793097682505,CEX,2022
101325,3.0,CEX,2022
101326,3.0,CEX,2022
101327,2.0,CEX,2022
101328,2.0,CEX,2022
101329,2.0,CEX,2022
101330,5.0,CEX,2022
101331,3.0,CEX,2022
101332,5.0,CEX,2022
101333,3.0,CEX,2022
101334,2.0,CEX,2022
101335,3.0,CEX,2022
101336,4.0,CEX,2022
101337,3.0,CEX,2022
101338,3.0,CEX,2022
101339,5.0,CEX,2022
101340,4.0,CEX,2022
101341,4.0,CEX,2022
101342,4.0,CEX,2022
101343,5.0,CEX,2022
101344,3.0,CEX,2022
101345,4.0,CEX,2022
101346,4.0,CEX,2022
101347,3.0,CEX,2022
101348,4.0,CEX,2022
101349,5.0,CEX,2022
101350,3.0,CEX,2022
101351,3.0,CEX,2022
101352,5.0,CEX,2022
101353,5.0,CEX,2022
101354,4.0,CEX,2022
101355,3.0,CEX,2022
101356,2.0,CEX,2022
101357,4.0,CEX,2022
101358,2.0,CEX,2022
101359,3.0,CEX,2022
101360,3.0,CEX,2022
101361,3.0,CEX,2022
101362,1.0,CEX,2022
101363,4.0,CEX,2022
101364,3.0,CEX,2022
101365,3.3028793097682505,CEX,2022
101366,4.0,CEX,2022
101367,3.3028793097682505,CEX,2022
101368,3.0,CEX,2022
101369,5.0,CEX,2022
101370,4.0,CEX,2022
101371,3.0,CEX,2022
101372,3.0,CEX,2022
101373,5.0,CEX,2022
101374,1.0,CEX,2022
101375,3.0,CEX,2022
101376,3.0,CEX,2022
101377,5.0,CEX,2022
101378,2.0,CEX,2022
101379,5.0,CEX,2022
101380,2.0,CEX,2022
101381,4.0,CEX,2022
101382,3.3028793097682505,CEX,2022
101383,2.0,CEX,2022
101384,2.0,CEX,2022
101385,2.0,CEX,2022
101386,3.0,CEX,2022
101387,2.0,CEX,2022
101388,1.0,CEX,2022
101389,3.0,CEX,2022
101390,3.0,CEX,2022
101391,1.0,CEX,2022
101392,2.0,CEX,2022
101393,5.0,CEX,2022
101394,3.0,CEX,2022
101395,3.0,CEX,2022
101396,3.0,CEX,2022
101397,4.0,CEX,2022
101398,3.0,CEX,2022
101399,4.0,CEX,2022
101400,3.0,CEX,2022
101401,3.0,CEX,2022
101402,3.0,CEX,2022
101403,3.0,CEX,2022
101404,3.0,CEX,2022
101405,2.0,CEX,2022
101406,4.0,CEX,2022
101407,2.0,CEX,2022
101408,4.0,CEX,2022
101409,5.0,CEX,2022
101410,2.0,CEX,2022
101411,3.0,CEX,2022
101412,4.0,CEX,2022
101413,2.0,CEX,2022
101414,3.0,CEX,2022
101415,3.3028793097682505,CEX,2022
101416,1.0,CEX,2022
101417,3.3028793097682505,CEX,2022
101418,2.0,CEX,2022
101419,4.0,CEX,2022
101420,2.0,CEX,2022
101421,3.0,CEX,2022
101422,3.3028793097682505,CEX,2022
101423,4.0,CEX,2022
101424,4.0,CEX,2022
101425,5.0,CEX,2022
101426,1.0,CEX,2022
101427,4.0,CEX,2022
101428,4.0,CEX,2022
101429,3.0,CEX,2022
101430,5.0,CEX,2022
101431,3.0,CEX,2022
101432,3.0,CEX,2022
101433,2.0,CEX,2022
101434,4.0,CEX,2022
101435,3.0,CEX,2022
101436,2.0,CEX,2022
101437,3.3028793097682505,CEX,2022
101438,2.0,CEX,2022
101439,3.0,CEX,2022
101440,1.0,CEX,2022
101441,4.0,CEX,2022
101442,4.0,CEX,2022
101443,1.0,CEX,2022
101444,5.0,CEX,2022
101445,4.0,CEX,2022
101446,4.0,CEX,2022
101447,2.0,CEX,2022
101448,4.0,CEX,2022
101449,3.3028793097682505,CEX,2022
101450,4.0,CEX,2022
101451,2.0,CEX,2022
101452,5.0,CEX,2022
101453,3.3028793097682505,CEX,2022
101454,5.0,CEX,2022
101455,4.0,CEX,2022
101456,3.0,CEX,2022
101457,4.0,CEX,2022
101458,1.0,CEX,2022
101459,3.3028793097682505,CEX,2022
101460,3.0,CEX,2022
101461,5.0,CEX,2022
101462,5.0,CEX,2022
101463,2.0,CEX,2022
101464,4.0,CEX,2022
101465,2.0,CEX,2022
101466,2.0,CEX,2022
101467,2.0,CEX,2022
101468,3.0,CEX,2022
101469,5.0,CEX,2022
101470,3.0,CEX,2022
101471,3.0,CEX,2022
101472,3.3028793097682505,CEX,2022
101473,2.0,CEX,2022
101474,2.0,CEX,2022
101475,1.0,CEX,2022
101476,5.0,CEX,2022
101477,2.0,CEX,2022
101478,1.0,CEX,2022
101479,3.0,CEX,2022
101480,4.0,CEX,2022
101481,5.0,CEX,2022
101482,4.0,CEX,2022
101483,3.0,CEX,2022
101484,5.0,CEX,2022
101485,5.0,CEX,2022
101486,5.0,CEX,2022
101487,1.0,CEX,2022
101488,3.0,CEX,2022
101489,5.0,CEX,2022
101490,2.0,CEX,2022
101491,2.0,CEX,2022
101492,3.3028793097682505,CEX,2022
101493,5.0,CEX,2022
101494,5.0,CEX,2022
101495,2.0,CEX,2022
101496,1.0,CEX,2022
101497,4.0,CEX,2022
101498,3.0,CEX,2022
101499,5.0,CEX,2022
101500,3.3028793097682505,CEX,2022
101501,4.0,CEX,2022
101502,4.0,CEX,2022
101503,3.0,CEX,2022
101504,4.0,CEX,2022
101505,5.0,CEX,2022
101506,4.0,CEX,2022
101507,2.0,CEX,2022
101508,1.0,CEX,2022
101509,4.0,CEX,2022
101510,4.0,CEX,2022
101511,3.0,CEX,2022
101512,3.0,CEX,2022
101513,2.0,CEX,2022
101514,2.0,CEX,2022
101515,4.0,CEX,2022
101516,1.0,CEX,2022
101517,4.0,CEX,2022
101518,3.0,CEX,2022
101519,2.0,CEX,2022
101520,3.0,CEX,2022
101521,3.3028793097682505,CEX,2022
101522,4.0,CEX,2022
101523,4.0,CEX,2022
101524,2.0,CEX,2022
101525,4.0,CEX,2022
101526,3.0,CEX,2022
101527,4.0,CEX,2022
101528,3.0,CEX,2022
101529,3.0,CEX,2022
101530,1.0,CEX,2022
101531,3.3028793097682505,CEX,2022
101532,3.3028793097682505,CEX,2022
101533,2.0,CEX,2022
101534,5.0,CEX,2022
101535,5.0,CEX,2022
101536,3.3028793097682505,CEX,2022
101537,4.0,CEX,2022
101538,3.0,CEX,2022
101539,2.0,CEX,2022
101540,1.0,CEX,2022
101541,3.0,CEX,2022
101542,2.0,CEX,2022
101543,4.0,CEX,2022
101544,4.0,CEX,2022
101545,3.0,CEX,2022
101546,2.0,CEX,2022
101547,4.0,CEX,2022
101548,5.0,CEX,2022
101549,5.0,CEX,2022
101550,3.0,CEX,2022
101551,2.0,CEX,2022
101552,4.0,CEX,2022
101553,2.0,CEX,2022
101554,3.3028793097682505,CEX,2022
101555,3.3028793097682505,CEX,2022
101556,2.0,CEX,2022
101557,5.0,CEX,2022
101558,3.0,CEX,2022
101559,4.0,CEX,2022
101560,5.0,CEX,2022
101561,3.3028793097682505,CEX,2022
101562,3.0,CEX,2022
101563,4.0,CEX,2022
101564,4.0,CEX,2022
101565,4.0,CEX,2022
101566,4.0,CEX,2022
101567,4.0,CEX,2022
101568,5.0,CEX,2022
101569,2.0,CEX,2022
101570,3.0,CEX,2022
101571,5.0,CEX,2022
101572,4.0,CEX,2022
101573,3.0,CEX,2022
101574,4.0,CEX,2022
101575,3.0,CEX,2022
101576,5.0,CEX,2022
101577,3.3028793097682505,CEX,2022
101578,1.0,CEX,2022
101579,5.0,CEX,2022
101580,3.0,CEX,2022
101581,1.0,CEX,2022
101582,1.0,CEX,2022
101583,5.0,CEX,2022
101584,3.0,CEX,2022
101585,1.0,CEX,2022
101586,4.0,CEX,2022
101587,4.0,CEX,2022
101588,3.0,CEX,2022
101589,2.0,CEX,2022
101590,3.0,CEX,2022
101591,5.0,CEX,2022
101592,2.0,CEX,2022
101593,1.0,CEX,2022
101594,3.0,CEX,2022
101595,4.0,CEX,2022
101596,5.0,CEX,2022
101597,3.0,CEX,2022
101598,4.0,CEX,2022
101599,2.0,CEX,2022
101600,1.0,CEX,2022
101601,3.3028793097682505,CEX,2022
101602,1.0,CEX,2022
101603,3.0,CEX,2022
101604,2.0,CEX,2022
101605,4.0,CEX,2022
101606,3.0,CEX,2022
101607,4.0,CEX,2022
101608,3.0,CEX,2022
101609,4.0,CEX,2022
101610,4.0,CEX,2022
101611,4.0,CEX,2022
101612,1.0,CEX,2022
101613,5.0,CEX,2022
101614,5.0,CEX,2022
101615,5.0,CEX,2022
101616,5.0,CEX,2022
101617,3.0,CEX,2022
101618,4.0,CEX,2022
101619,2.0,CEX,2022
101620,4.0,CEX,2022
101621,1.0,CEX,2022
101622,3.0,CEX,2022
101623,3.0,CEX,2022
101624,3.0,CEX,2022
101625,1.0,CEX,2022
101626,2.0,CEX,2022
101627,5.0,CEX,2022
101628,4.0,CEX,2022
101629,4.0,CEX,2022
101630,4.0,CEX,2022
101631,4.0,CEX,2022
101632,2.0,CEX,2022
101633,3.0,CEX,2022
101634,2.0,CEX,2022
101635,3.0,CEX,2022
101636,2.0,CEX,2022
101637,2.0,CEX,2022
101638,3.0,CEX,2022
101639,2.0,CEX,2022
101640,1.0,CEX,2022
101641,3.3028793097682505,CEX,2022
101642,4.0,CEX,2022
101643,4.0,CEX,2022
101644,3.0,CEX,2022
101645,3.0,CEX,2022
101646,2.0,CEX,2022
101647,4.0,CEX,2022
101648,5.0,CEX,2022
101649,2.0,CEX,2022
101650,4.0,CEX,2022
101651,2.0,CEX,2022
101652,4.0,CEX,2022
101653,2.0,CEX,2022
101654,3.3028793097682505,CEX,2022
101655,2.0,CEX,2022
101656,3.0,CEX,2022
101657,2.0,CEX,2022
101658,4.0,CEX,2022
101659,4.0,CEX,2022
101660,3.0,CEX,2022
101661,2.0,CEX,2022
101662,2.0,CEX,2022
101663,3.0,CEX,2022
101664,4.0,CEX,2022
101665,2.0,CEX,2022
101666,3.3028793097682505,CEX,2022
101667,3.0,CEX,2022
101668,3.0,CEX,2022
101669,3.3028793097682505,CEX,2022
101670,5.0,CEX,2022
101671,4.0,CEX,2022
101672,3.0,CEX,2022
101673,3.0,CEX,2022
101674,2.0,CEX,2022
101675,1.0,CEX,2022
101676,5.0,CEX,2022
101677,2.0,CEX,2022
101678,2.0,CEX,2022
101679,5.0,CEX,2022
101680,4.0,CEX,2022
101681,3.0,CEX,2022
101682,2.0,CEX,2022
101683,5.0,CEX,2022
101684,1.0,CEX,2022
101685,2.0,CEX,2022
101686,4.0,CEX,2022
101687,5.0,CEX,2022
101688,4.0,CEX,2022
101689,4.0,CEX,2022
101690,5.0,CEX,2022
101691,4.0,CEX,2022
101692,3.0,CEX,2022
101693,3.3028793097682505,CEX,2022
101694,4.0,CEX,2022
101695,3.3028793097682505,CEX,2022
101696,3.0,CEX,2022
101697,3.3028793097682505,CEX,2022
101698,2.0,CEX,2022
101699,3.0,CEX,2022
101700,3.0,CEX,2022
101701,5.0,CEX,2022
101702,4.0,CEX,2022
101703,2.0,CEX,2022
101704,2.0,CEX,2022
101705,4.0,CEX,2022
101706,2.0,CEX,2022
101707,4.0,CEX,2022
101708,2.0,CEX,2022
101709,1.0,CEX,2022
101710,3.0,CEX,2022
101711,4.0,CEX,2022
101712,4.0,CEX,2022
101713,2.0,CEX,2022
101714,3.0,CEX,2022
101715,3.0,CEX,2022
101716,3.0,CEX,2022
101717,3.0,CEX,2022
101718,3.3028793097682505,CEX,2022
101719,3.0,CEX,2022
101720,2.0,CEX,2022
101721,2.0,CEX,2022
101722,3.0,CEX,2022
101723,2.0,CEX,2022
101724,2.0,CEX,2022
101725,4.0,CEX,2022
101726,4.0,CEX,2022
101727,3.0,CEX,2022
101728,3.0,CEX,2022
101729,4.0,CEX,2022
101730,5.0,CEX,2022
101731,5.0,CEX,2022
101732,5.0,CEX,2022
101733,5.0,CEX,2022
101734,5.0,CEX,2022
101735,3.0,CEX,2022
101736,4.0,CEX,2022
101737,3.0,CEX,2022
101738,3.0,CEX,2022
101739,3.0,CEX,2022
101740,2.0,CEX,2022
101741,1.0,CEX,2022
101742,4.0,CEX,2022
101743,5.0,CEX,2022
101744,3.0,CEX,2022
101745,5.0,CEX,2022
101746,4.0,CEX,2022
101747,3.0,CEX,2022
101748,5.0,CEX,2022
101749,5.0,CEX,2022
101750,3.0,CEX,2022
101751,2.0,CEX,2022
101752,3.0,CEX,2022
101753,4.0,CEX,2022
101754,2.0,CEX,2022
101755,4.0,CEX,2022
101756,3.0,CEX,2022
101757,3.0,CEX,2022
101758,4.0,CEX,2022
101759,2.0,CEX,2022
101760,2.0,CEX,2022
101761,5.0,CEX,2022
101762,4.0,CEX,2022
101763,3.0,CEX,2022
101764,3.0,CEX,2022
101765,5.0,CEX,2022
101766,4.0,CEX,2022
101767,2.0,CEX,2022
101768,3.0,CEX,2022
101769,5.0,CEX,2022
101770,3.0,CEX,2022
101771,4.0,CEX,2022
101772,3.0,CEX,2022
101773,3.0,CEX,2022
101774,2.0,CEX,2022
101775,4.0,CEX,2022
101776,2.0,CEX,2022
101777,4.0,CEX,2022
101778,3.0,CEX,2022
101779,4.0,CEX,2022
101780,3.3028793097682505,CEX,2022
101781,4.0,CEX,2022
101782,2.0,CEX,2022
101783,2.0,CEX,2022
101784,3.0,CEX,2022
101785,2.0,CEX,2022
101786,3.0,CEX,2022
101787,2.0,CEX,2022
101788,4.0,CEX,2022
101789,2.0,CEX,2022
101790,4.0,CEX,2022
101791,5.0,CEX,2022
101792,4.0,CEX,2022
101793,5.0,CEX,2022
101794,4.0,CEX,2022
101795,5.0,CEX,2022
101796,3.0,CEX,2022
101797,2.0,CEX,2022
101798,3.0,CEX,2022
101799,3.0,CEX,2022
101800,5.0,CEX,2022
101801,4.0,CEX,2022
101802,3.0,CEX,2022
101803,5.0,CEX,2022
101804,1.0,CEX,2022
101805,4.0,CEX,2022
101806,4.0,CEX,2022
101807,3.3028793097682505,CEX,2022
101808,1.0,CEX,2022
101809,4.0,CEX,2022
101810,3.3028793097682505,CEX,2022
101811,3.0,CEX,2022
101812,2.0,CEX,2022
101813,3.0,CEX,2022
101814,3.3028793097682505,CEX,2022
101815,4.0,CEX,2022
101816,3.0,CEX,2022
101817,1.0,CEX,2022
101818,5.0,CEX,2022
101819,2.0,CEX,2022
101820,5.0,CEX,2022
101821,2.0,CEX,2022
101822,4.0,CEX,2022
101823,3.0,CEX,2022
101824,3.3028793097682505,CEX,2022
101825,2.0,CEX,2022
101826,2.0,CEX,2022
101827,3.3028793097682505,CEX,2022
101828,2.0,CEX,2022
101829,5.0,CEX,2022
101830,1.0,CEX,2022
101831,3.3028793097682505,CEX,2022
101832,3.0,CEX,2022
101833,1.0,CEX,2022
101834,2.0,CEX,2022
101835,5.0,CEX,2022
101836,4.0,CEX,2022
101837,2.0,CEX,2022
101838,4.0,CEX,2022
101839,2.0,CEX,2022
101840,2.0,CEX,2022
101841,3.3028793097682505,CEX,2022
101842,1.0,CEX,2022
101843,2.0,CEX,2022
101844,5.0,CEX,2022
101845,3.3028793097682505,CEX,2022
101846,3.0,CEX,2022
101847,3.0,CEX,2022
101848,4.0,CEX,2022
101849,3.0,CEX,2022
101850,4.0,CEX,2022
101851,3.3028793097682505,CEX,2022
101852,5.0,CEX,2022
101853,1.0,CEX,2022
101854,3.3028793097682505,CEX,2022
101855,4.0,CEX,2022
101856,3.3028793097682505,CEX,2022
101857,3.3028793097682505,CEX,2022
101858,3.0,CEX,2022
101859,1.0,CEX,2022
101860,3.3028793097682505,CEX,2022
101861,3.0,CEX,2022
101862,5.0,CEX,2022
101863,4.0,CEX,2022
101864,3.0,CEX,2022
101865,4.0,CEX,2022
101866,3.0,CEX,2022
101867,3.0,CEX,2022
101868,2.0,CEX,2022
101869,1.0,CEX,2022
101870,4.0,CEX,2022
101871,3.3028793097682505,CEX,2022
101872,5.0,CEX,2022
101873,4.0,CEX,2022
101874,3.0,CEX,2022
101875,2.0,CEX,2022
101876,2.0,CEX,2022
101877,5.0,CEX,2022
101878,2.0,CEX,2022
101879,4.0,CEX,2022
101880,3.0,CEX,2022
101881,4.0,CEX,2022
101882,3.3028793097682505,CEX,2022
101883,4.0,CEX,2022
101884,3.3028793097682505,CEX,2022
101885,3.0,CEX,2022
101886,3.0,CEX,2022
101887,3.3028793097682505,CEX,2022
101888,3.0,CEX,2022
101889,5.0,CEX,2022
101890,4.0,CEX,2022
101891,4.0,CEX,2022
101892,4.0,CEX,2022
101893,4.0,CEX,2022
101894,4.0,CEX,2022
101895,3.0,CEX,2022
101896,2.0,CEX,2022
101897,3.0,CEX,2022
101898,4.0,CEX,2022
101899,4.0,CEX,2022
101900,3.0,CEX,2022
101901,4.0,CEX,2022
101902,4.0,CEX,2022
101903,1.0,CEX,2022
101904,3.0,CEX,2022
101905,5.0,CEX,2022
101906,5.0,CEX,2022
101907,5.0,CEX,2022
101908,3.0,CEX,2022
101909,2.0,CEX,2022
101910,3.3028793097682505,CEX,2022
101911,4.0,CEX,2022
101912,2.0,CEX,2022
101913,3.0,CEX,2022
101914,4.0,CEX,2022
101915,2.0,CEX,2022
101916,3.0,CEX,2022
101917,5.0,CEX,2022
101918,3.3028793097682505,CEX,2022
101919,3.0,CEX,2022
101920,1.0,CEX,2022
101921,2.0,CEX,2022
101922,3.0,CEX,2022
101923,3.0,CEX,2022
101924,2.0,CEX,2022
101925,4.0,CEX,2022
101926,2.0,CEX,2022
101927,4.0,CEX,2022
101928,3.3028793097682505,CEX,2022
101929,4.0,CEX,2022
101930,5.0,CEX,2022
101931,3.0,CEX,2022
101932,3.0,CEX,2022
101933,3.0,CEX,2022
101934,4.0,CEX,2022
101935,4.0,CEX,2022
101936,3.3028793097682505,CEX,2022
101937,2.0,CEX,2022
101938,5.0,CEX,2022
101939,3.0,CEX,2022
101940,3.0,CEX,2022
101941,4.0,CEX,2022
101942,2.0,CEX,2022
101943,4.0,CEX,2022
101944,5.0,CEX,2022
101945,5.0,CEX,2022
101946,2.0,CEX,2022
101947,5.0,CEX,2022
101948,5.0,CEX,2022
101949,3.3028793097682505,CEX,2022
101950,3.0,CEX,2022
101951,4.0,CEX,2022
101952,1.0,CEX,2022
101953,3.0,CEX,2022
101954,2.0,CEX,2022
101955,4.0,CEX,2022
101956,3.0,CEX,2022
101957,3.0,CEX,2022
101958,3.3028793097682505,CEX,2022
101959,2.0,CEX,2022
101960,1.0,CEX,2022
101961,3.0,CEX,2022
101962,3.3028793097682505,CEX,2022
101963,3.0,CEX,2022
101964,4.0,CEX,2022
101965,3.0,CEX,2022
101966,3.3028793097682505,CEX,2022
101967,3.3028793097682505,CEX,2022
101968,3.0,CEX,2022
101969,3.0,CEX,2022
101970,3.0,CEX,2022
101971,2.0,CEX,2022
101972,1.0,CEX,2022
101973,3.0,CEX,2022
101974,4.0,CEX,2022
101975,5.0,CEX,2022
101976,1.0,CEX,2022
101977,1.0,CEX,2022
101978,2.0,CEX,2022
101979,4.0,CEX,2022
101980,1.0,CEX,2022
101981,3.3028793097682505,CEX,2022
101982,3.0,CEX,2022
101983,5.0,CEX,2022
101984,4.0,CEX,2022
101985,4.0,CEX,2022
101986,5.0,CEX,2022
101987,1.0,CEX,2022
101988,1.0,CEX,2022
101989,3.0,CEX,2022
101990,3.3028793097682505,CEX,2022
101991,3.0,CEX,2022
101992,3.0,CEX,2022
101993,3.0,CEX,2022
101994,3.0,CEX,2022
101995,3.0,CEX,2022
101996,3.0,CEX,2022
101997,3.0,CEX,2022
101998,4.0,CEX,2022
101999,2.0,CEX,2022
9129,2.0,CEX,2022
9015,3.0,CEX,2022
5237,4.0,CEX,2022
2722,3.3028793097682505,CEX,2022
3015,3.0,CEX,2022
1942,3.0,CEX,2022
2096,3.0,CEX,2022
4177,3.0,CEX,2022
9801,5.0,CEX,2022
3452,2.0,CEX,2022
100000,1.0,CEX,2023
100001,4.0,CEX,2023
100002,3.0,CEX,2023
100003,1.0,CEX,2023
100004,4.0,CEX,2023
100005,1.0,CEX,2023
100006,3.0,CEX,2023
100007,3.0,CEX,2023
100008,2.0,CEX,2023
100009,3.0,CEX,2023
100010,1.0,CEX,2023
100011,2.0,CEX,2023
100012,2.0,CEX,2023
100013,3.0,CEX,2023
100014,3.0,CEX,2023
100015,5.0,CEX,2023
100016,4.0,CEX,2023
100017,3.0,CEX,2023
100018,3.0,CEX,2023
100019,4.0,CEX,2023
100020,4.0,CEX,2023
100021,4.0,CEX,2023
100022,2.0,CEX,2023
100023,1.0,CEX,2023
100024,3.3028793097682505,CEX,2023
100025,4.0,CEX,2023
100026,2.0,CEX,2023
100027,2.0,CEX,2023
100028,3.0,CEX,2023
100029,3.0,CEX,2023
100030,4.0,CEX,2023
100031,3.3028793097682505,CEX,2023
100032,4.0,CEX,2023
100033,4.0,CEX,2023
100034,4.0,CEX,2023
100035,3.0,CEX,2023
100036,3.0,CEX,2023
100037,4.0,CEX,2023
100038,2.0,CEX,2023
100039,3.0,CEX,2023
100040,1.0,CEX,2023
100041,2.0,CEX,2023
100042,4.0,CEX,2023
100043,4.0,CEX,2023
100044,3.0,CEX,2023
100045,3.0,CEX,2023
100046,5.0,CEX,2023
100047,2.0,CEX,2023
100048,2.0,CEX,2023
100049,4.0,CEX,2023
100050,3.0,CEX,2023
100051,1.0,CEX,2023
100052,4.0,CEX,2023
100053,3.3028793097682505,CEX,2023
100054,2.0,CEX,2023
100055,3.0,CEX,2023
100056,4.0,CEX,2023
100057,4.0,CEX,2023
100058,1.0,CEX,2023
100059,2.0,CEX,2023
100060,3.0,CEX,2023
100061,4.0,CEX,2023
100062,2.0,CEX,2023
100063,5.0,CEX,2023
100064,3.3028793097682505,CEX,2023
100065,1.0,CEX,2023
100066,3.0,CEX,2023
100067,3.0,CEX,2023
100068,3.0,CEX,2023
100069,3.0,CEX,2023
100070,4.0,CEX,2023
100071,4.0,CEX,2023
100072,4.0,CEX,2023
100073,4.0,CEX,2023
100074,2.0,CEX,2023
100075,5.0,CEX,2023
100076,4.0,CEX,2023
100077,4.0,CEX,2023
100078,3.0,CEX,2023
100079,4.0,CEX,2023
100080,2.0,CEX,2023
100081,2.0,CEX,2023
100082,3.0,CEX,2023
100083,3.0,CEX,2023
100084,5.0,CEX,2023
100085,5.0,CEX,2023
100086,4.0,CEX,2023
100087,4.0,CEX,2023
100088,4.0,CEX,2023
100089,5.0,CEX,2023
100090,2.0,CEX,2023
100091,4.0,CEX,2023
100092,2.0,CEX,2023
100093,4.0,CEX,2023
100094,3.0,CEX,2023
100095,4.0,CEX,2023
100096,3.0,CEX,2023
100097,4.0,CEX,2023
100098,3.0,CEX,2023
100099,1.0,CEX,2023
100100,4.0,CEX,2023
100101,5.0,CEX,2023
100102,4.0,CEX,2023
100103,4.0,CEX,2023
100104,4.0,CEX,2023
100105,3.0,CEX,2023
100106,3.0,CEX,2023
100107,2.0,CEX,2023
100108,5.0,CEX,2023
100109,2.0,CEX,2023
100110,4.0,CEX,2023
100111,3.0,CEX,2023
100112,3.3028793097682505,CEX,2023
100113,2.0,CEX,2023
100114,1.0,CEX,2023
100115,4.0,CEX,2023
100116,3.0,CEX,2023
100117,4.0,CEX,2023
100118,2.0,CEX,2023
100119,1.0,CEX,2023
100120,5.0,CEX,2023
100121,3.0,CEX,2023
100122,2.0,CEX,2023
100123,4.0,CEX,2023
100124,2.0,CEX,2023
100125,3.0,CEX,2023
100126,2.0,CEX,2023
100127,2.0,CEX,2023
100128,1.0,CEX,2023
100129,2.0,CEX,2023
100130,1.0,CEX,2023
100131,3.3028793097682505,CEX,2023
100132,5.0,CEX,2023
100133,5.0,CEX,2023
100134,1.0,CEX,2023
100135,4.0,CEX,2023
100136,3.0,CEX,2023
100137,3.0,CEX,2023
100138,4.0,CEX,2023
100139,5.0,CEX,2023
100140,4.0,CEX,2023
100141,1.0,CEX,2023
100142,5.0,CEX,2023
100143,3.0,CEX,2023
100144,3.0,CEX,2023
100145,2.0,CEX,2023
100146,3.0,CEX,2023
100147,3.3028793097682505,CEX,2023
100148,2.0,CEX,2023
100149,4.0,CEX,2023
100150,2.0,CEX,2023
100151,3.0,CEX,2023
100152,2.0,CEX,2023
100153,3.0,CEX,2023
100154,1.0,CEX,2023
100155,3.0,CEX,2023
100156,2.0,CEX,2023
100157,2.0,CEX,2023
100158,4.0,CEX,2023
100159,4.0,CEX,2023
100160,4.0,CEX,2023
100161,3.3028793097682505,CEX,2023
100162,4.0,CEX,2023
100163,1.0,CEX,2023
100164,3.0,CEX,2023
100165,4.0,CEX,2023
100166,5.0,CEX,2023
100167,5.0,CEX,2023
100168,4.0,CEX,2023
100169,2.0,CEX,2023
100170,2.0,CEX,2023
100171,99.0,CEX,2023
100172,2.0,CEX,2023
100173,3.0,CEX,2023
100174,3.0,CEX,2023
100175,1.0,CEX,2023
100176,3.0,CEX,2023
100177,3.0,CEX,2023
100178,3.0,CEX,2023
100179,4.0,CEX,2023
100180,3.3028793097682505,CEX,2023
100181,3.0,CEX,2023
100182,2.0,CEX,2023
100183,4.0,CEX,2023
100184,4.0,CEX,2023
100185,3.0,CEX,2023
100186,2.0,CEX,2023
100187,3.3028793097682505,CEX,2023
100188,4.0,CEX,2023
100189,3.0,CEX,2023
100190,4.0,CEX,2023
100191,3.0,CEX,2023
100192,3.0,CEX,2023
100193,5.0,CEX,2023
100194,3.0,CEX,2023
100195,3.0,CEX,2023
100196,1.0,CEX,2023
100197,3.0,CEX,2023
100198,5.0,CEX,2023
100199,2.0,CEX,2023
100200,3.0,CEX,2023
100201,2.0,CEX,2023
100202,3.0,CEX,2023
100203,5.0,CEX,2023
100204,3.0,CEX,2023
100205,4.0,CEX,2023
100206,4.0,CEX,2023
